idx,rsmi,psmi,ea,dh
91,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]2)([H:7])([H:8])[H:9],[C:1]([C@@:4]1([H:12])[C:3]([H:10])([H:11])[C-:2]=[O+:6][C:5]1([H:13])[H:14])([H:7])([H:8])[H:9],77.40745106,5.965159881
92,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]2)([H:7])([H:8])[H:9],[C:1]([O:6][C:5]([C@@:4]1([H:12])[C:2][C:3]1([H:10])[H:11])([H:13])[H:14])([H:7])([H:8])[H:9],107.0816523,69.27876747
93,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]2)([H:7])([H:8])[H:9],[C:1]([C:2]1=[C:4]([C:5]([O:6][H:12])([H:13])[H:14])[C:3]1([H:10])[H:11])([H:7])([H:8])[H:9],115.921629,9.538396574
94,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]2)([H:7])([H:8])[H:9],[C:1]([C@:2]12[C:3]([H:10])([H:11])[C:4]1=[C:5]([H:13])[O:6]2)([H:7])([H:8])[H:9].[H:12][H:14],110.3171688,66.44637958
95,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]2)([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])([H:9])[H:14].[C:2]12=[O+:6][C-:5]([H:13])[C@:4]1([H:12])[C:3]2([H:10])[H:11],106.6889295,52.44519197
96,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]2)([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])([H:9])[H:10].[C:2]1=[O+:6][C:5]([H:13])([H:14])[C@@:4]1([C-:3][H:11])[H:12],111.3112321,110.1847155
97,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]2)([H:7])([H:8])[H:9],[C:1]([C:2]1=[O+:6][C-:5]([H:14])[C@@:4]1([C:3]([H:10])([H:11])[H:13])[H:12])([H:7])([H:8])[H:9],71.38345702,29.55273004
98,[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2]([C:3][C:5]([H:15])([H:16])[H:17])([H:9])[H:10])([H:6])([H:7])[H:8].[C:4]([H:11])([H:12])([H:13])[H:14],83.3648502,79.7871634
99,[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1](=[C:2]([H:9])[H:10])([H:6])[H:7].[C:3]([C:4]([H:12])([H:13])[H:14])(=[C:5]([H:16])[H:17])[H:11].[H:8][H:15],78.27083485,47.64677863
100,[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2]([H:9])([H:10])[H:11])([H:6])([H:7])[H:8].[C:3]([C:4]([H:12])([H:13])[H:14])[C:5]([H:15])([H:16])[H:17],83.41860561,82.71207033
101,[C:1]([C:2]([C:3](=[O:4])[H:10])([H:8])[H:9])([H:5])([H:6])[H:7],[C:1]([O:4][C:3](=[C:2]([H:8])[H:9])[H:10])([H:5])([H:6])[H:7],81.32716929,19.08201822
102,[C:1]([C:2]([C:3](=[O:4])[H:10])([H:8])[H:9])([H:5])([H:6])[H:7],[C:1]([C:2](=[C:3]=[O:4])[H:8])([H:5])([H:6])[H:7].[H:9][H:10],71.03716315,23.11992596
103,[C:1]([C:2]([C:3](=[O:4])[H:10])([H:8])[H:9])([H:5])([H:6])[H:7],[C:1](/[C:2](=[C:3](\[O:4][H:9])[H:10])[H:8])([H:5])([H:6])[H:7],67.95863701,13.22069676
104,[C:1]([C:2]([C:3](=[O:4])[H:10])([H:8])[H:9])([H:5])([H:6])[H:7],[C-:3]#[O+:4].[C:1]([C:2]([H:8])([H:9])[H:10])([H:5])([H:6])[H:7],77.07436559,1.207882582
105,[C:1]([C:2]([C:3](=[O:4])[H:10])([H:8])[H:9])([H:5])([H:6])[H:7],[C:1]([C:2]([H:6])([H:8])[H:9])([O+:4]=[C-:3][H:10])([H:5])[H:7],102.5602224,66.76021154
106,[C:1]([C:2]([C:3](=[O:4])[H:10])([H:8])[H:9])([H:5])([H:6])[H:7],[C:1]([H:5])([H:6])([H:7])[H:9].[C:2](=[C:3]=[O:4])([H:8])[H:10],77.80510151,10.2875769
107,[C:1]([C:2]([C:3](=[O:4])[H:10])([H:8])[H:9])([H:5])([H:6])[H:7],[C-:1]([O+:4]=[C:3]([C:2]([H:6])([H:8])[H:9])[H:10])([H:5])[H:7],102.2845794,58.35420748
108,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[N:1]([C:2]1=[C:3]([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)([H:7])[H:8],68.11127643,13.97580306
109,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[N:1]([C:2][C:3]([C:4]([C:5](=[O:6])[H:13])([H:10])[H:11])([H:8])[H:9])([H:7])[H:12],84.86394406,46.66269792
110,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[N:1](=[C:2](/[C:3]([C:4]([H:10])([H:11])[H:13])([H:8])[H:9])[O+:6]=[C-:5][H:12])\[H:7],80.27154288,69.36423206
111,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[C:3]1([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13].[N:1](=[C:2]=[O:6])[H:7],76.52456392,7.773772597
112,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[C:4](=[C:5]([H:12])[H:13])([H:10])[H:11].[N:1]1([H:7])[C:2](=[O:6])[C:3]1([H:8])[H:9],70.82957917,44.99372588
113,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[H:8][H:11].[N:1](=[C:2]1/[C:3]([H:9])=[C:4]([H:10])[C:5]([H:12])([H:13])[O:6]1)\[H:7],101.4915801,21.62160823
114,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[C:3](=[C:4]([C:5]([H:10])([H:12])[H:13])[H:11])([H:8])[H:9].[N:1](=[C:2]=[O:6])[H:7],71.46799316,-2.290795637
115,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[N:1]#[C:2][C:3]([C:4]([C:5]([O:6][H:7])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9],60.43948066,9.33869248
116,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[H:10][H:13].[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:11])=[C:5]([H:12])[O:6]1)\[H:7],105.1097974,23.74419552
117,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[N:1](=[C:2](/[C:3](=[C:4]([H:10])[H:11])[H:8])[O:6][C:5]([H:9])([H:12])[H:13])\[H:7],91.42208311,21.91223929
118,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[N:1]1([H:7])[C:2]([O:6][C:5]([C:4]([H:9])([H:10])[H:11])([H:12])[H:13])=[C:3]1[H:8],87.13608923,78.68727803
119,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[N:1]1([H:7])[C:2](=[C:3]([H:8])[H:9])[O:6][C:5]([H:12])([H:13])[C:4]1([H:10])[H:11],87.83629388,17.51785948
120,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[C:4]([C:5](=[O:6])[H:12])([H:10])([H:11])[H:13].[N:1](=[C:2]=[C:3]([H:8])[H:9])[H:7],88.70269296,23.64182119
121,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[N:1]([C:2]([C:3]([C:4](=[C:5]([H:12])[H:13])[H:11])([H:8])[H:9])=[O:6])([H:7])[H:10],67.54696452,-3.000694118
122,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[H:9][H:12].[N:1](=[C:2]=[C:3]([C:4]([C:5](=[O:6])[H:13])([H:10])[H:11])[H:8])[H:7],77.65209766,38.12235933
123,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[N:1]1([H:7])[C:2](=[O:6])[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13],84.45585064,-17.34234648
124,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[H:7][H:12].[N:1]#[C:2][C:3]([C:4]([C:5](=[O:6])[H:13])([H:10])[H:11])([H:8])[H:9],78.84783808,16.65965443
125,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[C:5](=[O:6])([H:12])[H:13].[N:1](=[C:2]1[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])[H:7],92.35688531,49.97379993
126,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[N:1]1([H:7])[C:2][C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1,88.95080683,66.28806344
127,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[N:1]([C:2]1=[O+:6][C-:5]([H:13])[C:4]([H:10])([H:11])[C:3]1([H:8])[H:9])([H:7])[H:12],95.76780333,57.80048101
128,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[N:1](=[C:2](/[C:3]([H:8])([H:9])[H:11])[O:6][C:5]([C:4][H:10])([H:12])[H:13])\[H:7],93.55495751,92.09199324
129,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[H:12][H:13].[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C-:5]=[O+:6]1)\[H:7],78.71134376,65.44422136
130,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[C:5](=[O:6])([H:12])[H:13].[N:1]1([H:7])[C:2][C:3]([H:8])([H:9])[C:4]1([H:10])[H:11],115.0235133,75.5849383
131,[C:1]([C:2]([O:3][C:4](=[O:5])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],[C-:4]#[O+:5].[C:1]([C:2](=[O:3])[H:9])([H:6])([H:7])[H:8].[H:10][H:11],60.56313409,26.01905437
132,[C:1]([C:2]([O:3][C:4](=[O:5])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1](=[C:2]([H:9])[H:10])([H:6])[H:7].[O:3]=[C:4]([O:5][H:8])[H:11],40.17284123,13.95615314
133,[C:1]([C:2]([O:3][C:4](=[O:5])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],[C-:4]#[O+:5].[C:1]([C:2]([O:3][H:11])([H:9])[H:10])([H:6])([H:7])[H:8],63.49597408,20.05532034
134,[C:1]([C:2]([O:3][C:4](=[O:5])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2]([O+:3]=[C-:4][O:5][H:11])([H:9])[H:10])([H:6])([H:7])[H:8],75.31548927,47.97649747
135,[C:1]([C:2]([O:3][C:4](=[O:5])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],[C-:2](=[O+:3][C:4](=[O:5])[H:11])[H:9].[C:1]([H:6])([H:7])([H:8])[H:10],81.90347996,75.47579196
136,[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]([H:12])([H:13])[H:14])[O:5][H:15])([H:6])([H:7])[H:8],[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4]([H:12])([H:13])[H:14])([H:6])[H:8].[O:5]([H:7])[H:15],56.72416134,13.3976167
137,[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]([H:12])([H:13])[H:14])[O:5][H:15])([H:6])([H:7])[H:8],[C:1]([C:2]([C:4]([H:12])([H:13])[H:14])=[O:5])([C:3]([H:9])([H:10])[H:11])([H:6])[H:8].[H:7][H:15],88.39173206,6.325640799
138,[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]([H:12])([H:13])[H:14])[O:5][H:15])([H:6])([H:7])[H:8],[C:1]([C:2][C:4]([H:12])([H:13])[H:14])([H:6])([H:7])[H:8].[C:3]([O:5][H:15])([H:9])([H:10])[H:11],111.859363,88.95778125
139,[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]([H:12])([H:13])[H:14])[O:5][H:15])([H:6])([H:7])[H:8],[C:1]([H:6])([H:7])([H:8])[H:11].[C:2](=[C:3]([H:9])[H:10])([C:4]([H:12])([H:13])[H:14])[O:5][H:15],96.6395399,9.514091633
140,[C:1]([n:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[C:1](=[N+:2]1[C:3]([H:9])([H:10])[N:4]=[C:5]([H:11])[N-:6]1)([H:7])[H:8],93.39232354,35.44110556
141,[C:1]([n:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[C:1]([C@@:3]1([H:10])[N:2]=[N:6][C:5]([H:11])=[N:4]1)([H:7])([H:8])[H:9],59.3433031,23.34328953
142,[C:1]([n:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[C:1]([N-:2][N+:6]#[C:5][H:11])([H:7])([H:8])[H:9].[C:3](#[N:4])[H:10],76.55722676,64.93789306
143,[C:1]([n:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[C:1](=[N+:2]1[C:3]([H:10])=[N:4][C:5]([H:9])([H:11])[N-:6]1)([H:7])[H:8],100.307288,46.35593151
144,[C:1]([n:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[C:1]([n+:2]1[c:3]([H:10])[n:4]([H:11])[c-:5][n:6]1)([H:7])([H:8])[H:9],83.31526887,46.35797021
145,[C:1]([n:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[C:1]([N:2](/[C:3](=[N:4]\[H:11])[H:10])[N+:6]#[C-:5])([H:7])([H:8])[H:9],81.01817857,54.6264524
146,[C:1]([n:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[C:1]([N:2]1[C:3]([H:10])=[N+:4]=[C-:5][N:6]1[H:11])([H:7])([H:8])[H:9],80.34647648,54.13010489
147,[C:1]([n:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[C:1]([N:2]([N:6]=[C:5]([N+:4]#[C-:3])[H:11])[H:10])([H:7])([H:8])[H:9],68.83206541,45.15684863
148,[C:1]([n:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[C:1]([n:4]1[c:3]([H:10])[n:2][n:6][c:5]1[H:11])([H:7])([H:8])[H:9],59.614926,7.921220437
149,[C:1]([n:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[C:1]([N:2]=[C:3]([N:4]=[C:5]=[N:6][H:11])[H:10])([H:7])([H:8])[H:9],75.64899117,14.34814082
150,[C:1]([n:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[C:1]([N:2]=[C:3]([N:4][C:5](=[N:6])[H:11])[H:10])([H:7])([H:8])[H:9],79.27839376,72.61909086
151,[C:1]([n:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[C-:1]([n+:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1[H:9])([H:7])[H:8],69.33765831,53.57501582
152,[C:1]([n:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[C:1](/[N:2]=[C:3](/[N:4]1[C:5]([H:11])=[N:6]1)[H:10])([H:7])([H:8])[H:9],79.24980864,72.66536066
153,[C:1]([n:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6]1)([H:7])([H:8])[H:9],[C:1]([N:2]1[C:5]([H:11])=[N:6]1)([H:7])([H:8])[H:9].[C:3](#[N:4])[H:10],114.0412547,78.02102869
154,[O:1]([C@:2]1([H:8])[C@:3]2([H:9])[C:4]([H:10])([H:11])[C@@:5]1([H:12])[O:6]2)[H:7],[O:1]([C@@:2]1([H:8])[C@@:3]([O:6][H:10])([H:9])[C:4]([H:11])=[C:5]1[H:12])[H:7],66.26206843,-23.75733886
155,[O:1]([C@:2]1([H:8])[C@:3]2([H:9])[C:4]([H:10])([H:11])[C@@:5]1([H:12])[O:6]2)[H:7],[O:1]([C@@:2]([C:3](=[C:4]([H:10])[H:11])[H:9])([C:5](=[O:6])[H:12])[H:8])[H:7],32.59581655,-46.8666615
156,[O:1]([C@:2]1([H:8])[C@:3]2([H:9])[C:4]([H:10])([H:11])[C@@:5]1([H:12])[O:6]2)[H:7],[O:1](/[C:2](=[C:5](/[C:4]([C:3](=[O:6])[H:9])([H:10])[H:11])[H:12])[H:8])[H:7],33.39686715,-52.9523332
157,[O:1]([C@:2]1([H:8])[C@:3]2([H:9])[C:4]([H:10])([H:11])[C@@:5]1([H:12])[O:6]2)[H:7],[O:1]([C@@:2]1([H:8])[C@:3]([C:4]([H:10])([H:11])[H:12])([H:9])[O+:6]=[C-:5]1)[H:7],55.85677688,7.426860489
158,[O:1]([C@:2]1([H:8])[C@:3]2([H:9])[C:4]([H:10])([H:11])[C@@:5]1([H:12])[O:6]2)[H:7],[O:1]([C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[C-:5]=[O+:6]1)([H:8])[H:12])[H:7],47.89599311,11.83479313
159,[O:1]([C@:2]1([H:8])[C@:3]2([H:9])[C:4]([H:10])([H:11])[C@@:5]1([H:12])[O:6]2)[H:7],[O:1]([C@:3]1([H:9])[C@:2]2([H:8])[C@:5]([H:12])([C:4]1([H:10])[H:11])[O:6]2)[H:7],41.85914909,-18.23305247
160,[O:1]([C@:2]1([H:8])[C@:3]2([H:9])[C:4]([H:10])([H:11])[C@@:5]1([H:12])[O:6]2)[H:7],[O:1]([C@@:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[O:6]1)([C:5][H:12])[H:8])[H:7],76.42099604,48.75218626
161,[O:1]([C@:2]1([H:8])[C@:3]2([H:9])[C:4]([H:10])([H:11])[C@@:5]1([H:12])[O:6]2)[H:7],[O:1]([C:2]1=[C:3]([H:9])[C:4]([H:10])([H:11])[C@@:5]1([O:6][H:8])[H:12])[H:7],66.86234614,-32.89067352
162,[O:1]([C@:2]1([H:8])[C@:3]2([H:9])[C:4]([H:10])([H:11])[C@@:5]1([H:12])[O:6]2)[H:7],[C:2]1[C@:3]2([H:9])[C:4]([H:10])([H:11])[C@@:5]1([H:12])[O:6]2.[O:1]([H:7])[H:8],68.1524155,58.00746254
163,[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([H:9])([H:10])[H:11])([N:6]=[C:5]=[C:3]([C:4]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8],86.7345632,23.65254729
164,[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([N+:6]#[C-:5])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],57.91357332,19.62539116
165,[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C-:5]=[N+:6]=[C:4]([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],106.3355163,42.4086902
166,[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]([H:10])[H:11])([H:7])[H:9].[C:3]([C:4]([H:13])([H:14])[H:15])(=[C:5]=[N:6][H:8])[H:12],54.43873442,42.61038836
167,[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C+:3]=[C:5]=[N-:6])([H:10])[H:11])([H:7])([H:8])[H:9].[C:4]([H:12])([H:13])([H:14])[H:15],79.61964879,77.60063043
168,[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C:5]1=[N:6][C:4]1([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],106.330896,37.05479219
169,[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C@:2]1([H:11])[C:5]([C:3]([C:4]([H:13])([H:14])[H:15])([H:10])[H:12])=[N:6]1)([H:7])([H:8])[H:9],92.2994787,33.71827935
170,[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]1([H:7])([H:9])[C:2]([H:10])([H:11])[C@:3]([C:4]([H:13])([H:14])[H:15])([H:12])[C:5][N:6]1[H:8],82.24477268,42.47883204
171,[O:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],[O:1]([C:4](=[C:3]=[C:2]([H:8])[H:9])[C:5](=[O:6])[H:10])[H:7],56.28610094,-11.0111215
172,[O:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],[C:2](=[C:3]=[C:4]=[C:5]=[O:6])([H:8])[H:9].[O:1]([H:7])[H:10],53.76255766,0.107807165
173,[O:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2]([C:3](=[C:4]=[C:5]=[O:6])[H:10])([H:8])[H:9])[H:7],71.85144129,-8.148436613
174,[O:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2](=[C:3]=[C:4]([C:5](=[O:6])[H:10])[H:8])[H:9])[H:7],65.94442639,-11.99268427
175,[O:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2]([C:3]([C:4]#[C:5][H:10])=[O:6])([H:8])[H:9])[H:7],67.83904448,-0.764222164
176,[O:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2]([C:3](=[C:4])[C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],50.01214735,40.70499566
177,[O:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],[H:7][H:10].[O:1]1[C:2]([H:8])([H:9])[C:3]1=[C:4]=[C:5]=[O:6],60.34933103,17.08554458
178,[O:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],[O:1]([C:3]1=[C:4]=[C:5]([H:10])[O:6][C:2]1([H:8])[H:9])[H:7],77.31478214,12.49605965
179,[O:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],[O:1]1[C:2]([H:8])([H:9])[C:3]1=[C:4]=[C:5]([O:6][H:7])[H:10],47.39546339,18.66052054
180,[O:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],[O:1]1[C:2]([H:8])([H:9])[C:3]#[C:4][C@@:5]1([O:6][H:7])[H:10],70.54088691,64.73152381
181,[O:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2](=[C:3]=[C:4]=[C:5]([O:6][H:8])[H:10])[H:9])[H:7],51.50271262,9.790730465
182,[O:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],[O:1]1[C:2]([H:8])([H:9])[C:3][C@:4]1([C:5](=[O:6])[H:10])[H:7],88.92924657,60.40002186
183,[O:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],[H:8][H:10].[O:1]([C:2](=[C:3]=[C:4]=[C:5]=[O:6])[H:9])[H:7],50.37689616,18.97855689
184,[O:1]([C:2]([C:3]#[C:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],[C:5](=[O:6])([H:8])[H:10].[O:1]([C+:2]([C:3]#[C-:4])[H:9])[H:7],85.93908491,57.58781884
185,[O:1]=[C:2]([O:3][C:4]([C:5]#[N:6])([H:8])[H:9])[H:7],[O:1]=[C:2]([N+:6]#[C-:5])[H:7].[O:3]=[C:4]([H:8])[H:9],63.46038792,37.00131373
186,[O:1]=[C:2]([O:3][C:4]([C:5]#[N:6])([H:8])[H:9])[H:7],[H:7][H:9].[O+:1]#[C-:2].[O:3]=[C:4]([C:5]#[N:6])[H:8],60.10516264,30.3012465
187,[O:1]=[C:2]([O:3][C:4]([C:5]#[N:6])([H:8])[H:9])[H:7],[O:1]([C:2](=[O:3])[H:7])[C:5]1=[N:6][C:4]1([H:8])[H:9],55.71011701,34.12944511
188,[O:1]=[C:2]([O:3][C:4]([C:5]#[N:6])([H:8])[H:9])[H:7],[O:1]([C:2](=[O:3])[H:7])[N:6]=[C:5]=[C:4]([H:8])[H:9],62.79368416,46.10848992
